,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
68,_VcRWl8U6vE,FILTHYFELLAS,FRENCH PLAYERS WHO HAVE PLAYED IN THE PREMIER LEAGUE DRAFT (THIS ONE'S DIFFICULT!!!) | FILTHY @ FIVE,"THE BRAND NEW FILTHY AWAY SHIRT IS AVAILABLE NOW AT HTTP://WWW.FILTHYATFIVE.COM

The 2022/23 season is nearly here, but Filthy will never leave your side ever again! This week on Filthy @ Five a panel of Lippy, Jordy, Specs, Caleb, PK Humble, Dazza Skits (plus Greg) and Tego attempt their most audacious draft of all time by picking eight teams made-up entirely of French players (they can't have played for another nation competitively) who have played in the Premier League.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FilthyFellas', 'Filthy @ Five', 'Filthy Fellas', 'Podcast', 'Filthy Fellas Podcast', 'Jordy', 'Lippy', 'PK Humble', 'Dazza', 'Big Dazza', 'Big Daz', 'Tego Sigel', 'Tego', 'Skits', 'Specs', 'Specs Gonzalez', 'Caleb', 'French Players', 'French Football', 'Premier League', 'Draft', 'French Premier League Draft', 'Banter', 'Comedy', 'Funny', 'Greg']",2022-07-13T16:00:22Z,249395,3588,,413,PT1H21M47S,hd,false
69,cZC3FkR8A-U,FILTHYFELLAS,"MILES: ""MY GRANDMA USED TO HEADBUTT PEOPLE!!!"" | NO RULES SHOW WITH SPECS GONZALEZ","Subscribe to Miles on Twitch - https://bit.ly/3IqtKRz

No Rules Show is back and so is the greatest No Rules guest in the history of the show, the great Miles Fearon aka DJ Milage aka The Best Looking Guy on Twitch. Joining for the first time in over a year, Miles gets into his infamous grandmother and her headbutting ways, he gets aired by his mum, talks chimpanzees and beef with a rapper and a whole lot more. Classics are classics whenever they drop. Enjoy.

COME SHOW LOVE AT HTTP://WWW.FILTHYATFIVE.COM

Listen to the No Rules Show on Apple Podcast - https://apple.co/2psK1AW​​​
Listen to the No Rules Show on Spotify - https://spoti.fi/31oUnis​​​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['Specs Gonzalez', 'Specs', 'Specz', 'Miles', 'Tego Sigel', 'No Rules Show', 'Filthy Fellas', 'FilthyFEllas', 'Filthy @ Five', 'Milage', 'MilageUK', 'Twitch', 'Gorillas', 'Grandma Headbutt', 'Chimpanzee', 'Stormzy Beef', 'Stormzy', 'Big Mike', 'Michael', 'Banter', 'podcast', 'Funny', 'Chat', 'WWE', '2K Games', 'Undateable', 'Headbutts']",2022-07-11T16:00:01Z,94778,2458,,187,PT1H33M37S,hd,false
70,5Rta5cNt3nc,FILTHYFELLAS,SOUTH AMERICAN PLAYERS WHO HAVE PLAYED IN THE PREMIER LEAGUE DRAFT!!! | FILTHY @ FIVE,"THE BRAND NEW FILTHY AWAY SHIRT IS AVAILABLE NOW AT HTTP://WWW.FILTHYATFIVE.COM

One of the most difficult but most epic Filthy @ Five drafts of all time, Specs Gonzalez, Stevo The Madman, Miles, Jordy, Lippy, Margs, Poet, Tego and an epic cameo from PK Humble decide the best of the best South American players to ever play in the most exciting and greatest league on planet earth.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['Specs Gonzalez', 'Tego Sigel', 'Tego', 'Miles', 'Milage', 'Jordy', 'JordyInit', 'Jordy Init', 'Lippy', 'Margs', 'Poet', 'PK Humble', 'South American Draft', 'South American Premier LEague Draft', 'South America', 'FilthyFellas', 'Filthy FEllas', 'Podcast', 'FilthyFellas Podcast', 'Filthy Fellas Podcast', 'Filthy @ Five', 'Banter', 'Comedy', 'Premier LEague', 'Football', 'Sergio Aguero', 'Luis Suarez', 'Right Backs', 'Manchester United', 'Arsenal', 'Manchester City', 'Liverpool']",2022-07-06T16:01:36Z,223105,3591,,493,PT1H17M42S,hd,false
71,sdCoooroPug,FILTHYFELLAS,THE WAR FOR LONDON!!! | FILTHY @ FIVE,"THE BRAND NEW FILTHY AWAY SHIRT IS AVAILABLE NOW AT HTTP://WWW.FILTHYATFIVE.COM

When the boys found out local pride was at stake on this week's Filthy @ Five it lead to an attendance record of 10 in the building to see East London, South London, North London and North West/ West London face-off in a Top 10 countdown of the best current players from each area. One of the all-time great episodes, we've got Lippy, Specs, Stevo, Poet, PK, Jordy, Miles, Margs, Savage Dan and Tego breaking the capital down block by block.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['London War', 'South london', 'East London', 'North West London', 'West London', 'North London', 'London', 'Draft', 'Top 10', 'Specs Gonzalez', 'PK Humble', 'Lippy', 'Poet', 'Stevo The Madman', 'STMM', 'STevoTheMadman', 'Jordy', 'JordyInit', 'Margs', 'Savage Dan', 'Tego Sigel', 'Banter', 'Filthy Fellas', 'Filthy @ Five', 'FilthyFellas Podcast', 'Filthy Fellas Podcast', 'Comedy', 'Funny', 'Football', 'Premier League']",2022-06-29T16:00:10Z,140526,2998,,440,PT1H4M22S,hd,false
72,CpitzvxSj7E,FILTHYFELLAS,THE ALL-TIME FLOPPED PREMIER LEAGUE TRANSFERS DRAFT!!! - FILTHY @ FIVE,"THE BRAND NEW FILTHY AWAY SHIRT IS AVAILABLE NOW AT HTTP://WWW.FILTHYATFIVE.COM

With Romelu Lukaku seemingly on his way back to Milan and Paul Pogba floating between clubs, we thought it was time to focus on a few of the Premier League's biggest failed transfers with a draft of all-time flops. Specs, PK, Poet, Jordy, Lippy and Tego pick the best of the best from the worst of the worst.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FILTHYFELLAS', 'FILTHY FELLAS', 'FILTHY @ FIVE', 'POET', 'SPECS GONZALEZ', 'SPECS', 'SPECZ', 'JORDY', 'JORDYINIT', 'JORDY INIT', 'TEGO SIGEL', 'TEGO', 'LIPPY', 'PODCAST', 'FLOPPED TRANSFERS', 'FAILED TRANSFERS', 'PREMIER LEAGUE', 'BANTER', 'COMEDY', 'FUNNY', 'RADIO SHOW', 'FLAGS', 'PAUL POGBA', 'ROMELU LUKAKU']",2022-06-22T16:00:29Z,270740,3755,,523,PT1H23M36S,hd,false
73,knth3foZ9xk,FILTHYFELLAS,FILTHY CHECK IN | FILTHY @ FIVE,"THE BRAND NEW FILTHY AWAY SHIRT IS AVAILABLE NOW AT HTTP://WWW.FILTHYATFIVE.COM

The summer has well and truly started and before we all start going crazy with no football you know it's important that we have a FILTHY CHECK-IN. So join Specs, PK, Lippy, Savage Dan, Poet, Skits and Tego to talk about the important things in life.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['Poet', 'Specs Gonzalez', 'Specs', 'Skits', 'Savage DAn', 'Lippy', 'Tego', 'Tego Sigel', 'PK Humble', 'PK', 'Filthy Fellas', 'FilthyFellas', 'Filthy @ Five', 'Filthy FEllas Podcast', 'Podcast', 'Funny', 'Premier League', 'Check-In']",2022-06-15T16:00:14Z,166110,3733,,256,PT56M7S,hd,false
74,hiO9ABKtWa0,FILTHYFELLAS,GIVING EVERY PREMIER LEAGUE TEAM A LETTER GRADE FOR THEIR 2021/22 SEASONS!!! | FILTHY @ FIVE,"THE BRAND NEW FILTHY AWAY SHIRT IS AVAILABLE NOW AT HTTP://WWW.FILTHYATFIVE.COM

With the brand new Filthy away shirt dropping in letter boxes this morning we wanted to celebrate by bringing you a classic episode of Filthy @ Five. Learning more about Billy and his rural upbringing, the panel of Lippy, Miles, Poet, PK Humble, Tego and the aforementioned William The Goat give letter grades to every team in the Premier League for their performances in the 2021/22 season!!!

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FILTHY @ FIVE', 'FILTHYFELLAS', 'FILTHY FELLAS', 'LIPPY', 'MILES', 'MILES FEARON', 'BILLY', 'BILLY THE GOAT', 'POET', 'PK HUMBLE', 'TEGO SIGEL', 'ARSENAL', 'MANCHESTER UNITED', 'MANCHESTER CITY', 'TOTTENHAM HOTSPUR', 'CHELSEA', 'BANTER', 'COMEDY', 'LETTER GRADES', 'RATING', '2021/22 PREMIER LEAGUE SEASON', 'PODCAST', 'FILTHY FELLAS PODCAST', 'AWAY KIT', 'AWAY SHIRT', 'NIKE', 'BLACK AND WHITE']",2022-06-08T16:00:17Z,126654,2773,,525,PT1H11M11S,hd,false
75,o2m0eVe4Yb4,FILTHYFELLAS,DID TRENT ALEXANDER-ARNOLD COST LIVERPOOL THE CHAMPIONS LEAGUE??? | FILTHY @ FIVE,"THE BRAND NEW FILTHY AWAY SHIRT IS AVAILABLE NOW AT HTTP://WWW.FILTHYATFIVE.COM

We've got a big announcement and we've got a big game to talk about. The debut of Billy The Goat means we're going to talk Champions League final, the things kids rub into their eyes, touching light sockets and more and just so you know - WE. HAVE. NO. RIVALS.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FILTHYFELLAS', 'FILTHY FELLAS', 'FILTHY @ FIVE', 'Billy The Goat', 'Lippy', 'Miles', 'Miles Fearon', 'Liverpool', 'Jurgen Klopp', 'Trent Alexander Arnold', 'Tego Sigel', 'Poet', 'Jordy', 'PK Humble', 'Real Madrid', 'Champions League FInal', 'Away Kit Launch', 'Filthy Away Kit', 'FFS']",2022-06-01T16:00:18Z,144193,3342,,613,PT1H6M30S,hd,false
76,aOOAz8rnEeA,FILTHYFELLAS,HAS KYLIAN MBAPPE RUINED FOOTBALL?? HAS LIPPY SAVED BOXING??? | FILTHY @ FIVE,"LISTEN TO JORDY'S EP - KMT - https://bit.ly/3lJg7SY

The Premier League season is over and while we could be talking about all the crazy stuff that happened on that final day (we get to most of it), we needed to break down Lippy's win at Wicked N Bad 3 over Taze and Kylian Mbappe's game changing deal at PSG. Margs, Miles, Specs, PK, Jordy, Stevo, Skits, Poet, Lippy and Tego also say goodbye to Burnley, consider the gap between City and Liverpool and Liverpool and the rest and more...

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FILTHYFELLAS', 'Filthy @ FIve', 'Filthy Fellas', 'Wicked N Bad 3', 'Lippy Vs Taze', 'Lippy', 'Taze', 'Breakdown', 'Interview', 'Specs Gonzalez', 'Specs', 'Miles', 'Miles Fearon', 'Stevo The Madman', 'STMM', 'Stevo The Mad Man', 'PK Humble', 'Margs', 'Poet', 'Tego Sigel', 'Skits', 'Jordy', 'KMT', 'Banter', 'Comedy', 'Funny', 'Kylian Mbappe', 'Boxing', 'PSG', 'Real Madrid']",2022-05-25T16:00:06Z,198685,4210,,459,PT1H15M41S,hd,false
77,Tg9ydjUdk3o,FILTHYFELLAS,IS EUROPA LEAGUE ENOUGH FOR ARSENAL THIS SEASON??? | FILTHY @ FIVE,"WATCH JORDY'S PEAK VIDEO - https://bit.ly/3Mqukjf

WATCH LIPPY FIGHT TAZE ON PPV FOR £4.99 HERE - https://bit.ly/3L9S7m1

Arsenal fans were throwing up 4s like Ric Flair and them last week and this week they're climbing way down to discuss the possibility of a year in the Europa League. Margs, Miles, PK Humble, Jordy, Specs, Poet and Tego discuss the FA Cup Final, the last game of the season, Tottenham's development and the rest of the week's Premier League storylines.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FILTHYFELLAS', 'FILTHY @ FIVE', 'FILTHY FELLAS', 'FILTHY FELLAS PODCAST', 'Podcast', 'Banter', 'Comedy', 'Specs Gonzalez', 'Specs', 'Tego Sigel', 'Tego', 'Poet', 'Miles', 'Miles Fearon', 'Margs', 'Mashtown', 'PK Humble', 'PK', 'Jordy', 'Jordyinit', 'Arsenal', 'Europa League', 'Champions League', 'Liverpool', 'Manchester City', 'FA Cup Final', 'Debate', 'Argument']",2022-05-18T16:00:04Z,171744,3770,,514,PT1H14M42S,hd,false
78,UCeTseTFGhA,FILTHYFELLAS,WHAT NEXT FOR MANCHESTER UNITED??? | FILTHY @ FIVE,"WATCH LIPPY FIGHT TAZE ON PPV FOR £4.99 HERE - https://bit.ly/3L9S7m1

BUY TICKETS TO LIPPY VS TAZE ON MAY 21 - https://bit.ly/3ssaI6D

Manchester United are absolutely awful and it's important that the FilthyFellas are honest with each other when things like this happen. Unfortunately Margs was riding solo for his Stretford End thugs and had to deal with Poet, Lippy, Miles, Specs AND PK all sticking it on him for another abysmal season.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FILTHYFELLAS', 'FILTHY', 'FILTHY @ FIVE', 'FILTHYFELLAS PODCAS', 'MANCHESTER UNITED', 'MARGS', 'LIPPY', 'POET', 'MILES', 'PK HUMBLE', 'SPECS GONZALEZ', 'BANTER', 'COMEDY', 'FUNNY', 'ARSENAL', 'COLLAPSE', 'ERIK TEN HAG', 'RALPH RAGNICK', 'LIVERPOOL', 'PREMIER LEAGUE', 'CHAMPIONS LEAGUE', '4TH PLACE', 'INTERVENTION', 'MANCHESTER UNITED INTERVENTION']",2022-05-11T16:00:10Z,144374,3005,,582,PT1H9M54S,hd,false
79,gkeSWtV4xaU,FILTHYFELLAS,THE UNDATEABLES AND THE BRAND NEW CEO | FILTHY @ FIVE,"With the Premier League getting seriously tense, we assembled a panel that a popular Instagram blog page once described as 'The Undateables'. That's Stevo The Madman, Savage Dan, Specs Gonzalez and Tego Sigel. Joining them are the newest additions to the crew Miles Fearon and Jordy, one of which declares himself the CEO of Undateable-ness, to talk about who the opp in every Premier League team is. Unfortunately we get stuck talking about funerals, lookalikes, Marks and Spencer quality goods, animals having accents and more...

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FilthyFellas', 'Filthy Fellas', 'Filthy @ Five', 'Stevo The Madman', 'STMM', 'STevoTheMadman', 'Miles Fearon', 'Miles', 'Jordy', 'Jordyinit', 'Tego Sigel', 'Savage Dan', 'Podcast', 'Funny', 'Undateables', 'Marks & Spencer', 'Opps', 'Wookie Battle', 'Funeral Talk', 'Funeral', 'Specs Gonzalez', 'Arsenal', 'Manchester United', 'Manchester City', 'Liverpool', 'Chelsea', 'West Ham']",2022-05-04T16:00:02Z,232326,4212,,401,PT1H16M23S,hd,false
80,EZ8phBmYciY,FILTHYFELLAS,IS ARSENE WENGER VS SIR ALEX FERGUSON THE GREATEST MANAGERIAL FEUD OF ALL TIME??? | FILTHY @ FIVE,"With Jurgen Klopp and Pep Guardiola in the midst of one of the greatest tactical battles in Premier League history, there's a lot of talk about whether or not the spice is right between the two. Considering whether there could be more pepper on the steak - Lippy, Poet, Skits, Miles, PK Humble and Tego debate the greatest managerial feuds in the history of the division.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['Sir Alex Ferguson', 'SAF', 'Jose Mourinho', 'Arsene Wenger', 'Kevin Keegan', 'Pep Guardiola', 'Rafa Benitez', 'Antonio Conte', 'Jurgen Klopp', 'Manager Beef', 'Manager Feuds', 'Fighting', 'Arguing', 'Lippy', 'PK Humble', 'Tego Sigel', 'Poet', 'Skits', 'Miles', 'Miles Fearon', 'Banter', 'Comedy', 'FilthyFellas', 'Filthy Fellas', 'Filthy @ Five', 'Podcast', 'Football', 'Premier League', 'Arsenal', 'Manchester United', 'Chelsea', 'Liverpool', 'Manchester City', 'Newcastle United', 'Sam Allardyce', 'Tony Pulis', 'Debate']",2022-04-27T16:00:51Z,148353,2862,,419,PT1H13M26S,hd,false
81,7uJfA1Xcvoc,FILTHYFELLAS,THE TOP 10 INJURY WRECKED CAREERS IN FOOTBALL HISTORY!!! | FILTHY @ FIVE,"Injuries are a part of the game, but for some they are the end of the game and with a match-fit squad of Poet, Margs, Miles, Lippy, Savage Dan, Specs, Jordy, PK Humble, Skits and Tego, the FilthyFellas count down the 10 players that we missed out on the most due to their aches and pains.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FILTHYFELLAS', 'Filthy Fellas', 'Filthy @ Five', 'Poet', 'Margs', 'Miles', 'Savage Dan', 'Tego Sigel', 'Skits', 'Specs Gonzalez', 'PK Humble', 'Jordy', 'JordyInit', 'Injury Wrecked', 'Injuries', 'Injured Players', 'Top 10', 'Podcast', 'Football', 'Premier League', 'Comedy', 'banter', 'Jack Wilshere', 'Abou Diaby', 'Ronaldo', 'R9']",2022-04-20T16:00:01Z,182160,3441,,549,PT1H4M9S,hd,false
82,sCOvV8LgzQE,FILTHYFELLAS,CAN ARSENAL STILL MAKE THE TOP 4??? | FILTHY @ FIVE,"Honestly we started this video with the intention of going through Tottenham, Manchester United, Chelsea, Arsenal and West Ham's remaining fixtures and working out scientifically who was going to get the last two Top 4 sports. But with Arsenal hitting the skits in the last two weeks and running low on full-backs, we were left with a panel of Gooners scrapping over Mikel Arteta's approach to the remainder of the season and it's good.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FilthyFellas', 'Filthy Fellas', 'Filthy @ Five', 'Arsenal', 'Top 4', 'Top Four', 'Mikel Arteta', 'Nuno Tavares', 'Cedric Soares', 'Granit Xhaka', 'Manchester United', 'Bukayo Saka', 'Wing Back', 'Left Back', 'Full Backs', 'Liverpool', 'Chelsea', 'Manchester City', 'West Ham', 'Fixtures', 'Champions League', 'Miles', 'Lippy', 'Skits', 'Specs Gonzalez', 'Specs', 'Margs', 'Poet', 'Jordy', 'Tego Sigel', 'Tego', 'AFTV', 'Argument', 'Fight', 'Aggressive', 'Debate', 'Podcast']",2022-04-13T16:00:02Z,125742,2657,,509,PT1H2M16S,hd,false
83,0vF4JAulo2I,FILTHYFELLAS,THE RETURN OF THE FAILED WONDERKIDS DRAFT!!! | FILTHY @ FIVE,"We drafted the greatest failed wonderkids of all time last month and too much was left on the table, so with Margs, Lippy, Miles, Skits, Dazza, Specs and Tego we had to go back and finish a chapter.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['Specs Gonzalez', 'Specz', 'Margs', 'Lippy', 'Skits', 'Miles', 'Miles Fearon', 'Dazza', 'Big Daz', 'Tego Sigel', 'Tego', 'FilthyFellas', 'Filthy Fellas', 'Filthy @ Five', 'Podcast', 'Football', 'Banter', 'Comedy', 'Funny', 'Failed Wonderkids', 'Wonderkid', 'Wonderkids', 'Premier League']",2022-04-06T16:00:12Z,180073,2770,,536,PT1H16M32S,hd,false
